Team,Conf,Record,AdjOE,OERank,AdjDE,DERank,Barthag,Rank,ProjW,ProjL,ProConW,ProConL,ConRec,SOS,NCSOS,Consos,ProjSOS,ProjNonconSOS,ProjConSOS,EliteSOS,EliteNonconSOS,OppOE,OppDE,OppProjOE,OppProjDE,ConAdjOE,ConAdjDE,QualO,QualD,QualBarthag,QualGames,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,ConfWinPct,WAB,WABRk,FunRk,AdjT
Army,Pat,17-16,102.1217556504262,220,107.738536493673,257,0.3507537154658092,239,17,16,10,8,10-8,0.2954360322199008,0.2576025084617236,0.3048447483595342,0.2954360322199008,0.2576025084617236,0.3048447483595342,0.9360449048256296,0.9458966176756612,99.2771304552068,107.01581868208376,99.2771304552068,107.01581868208376,104.1304607769195,106.11179548640014,0.0,0.0,0.0,0,-0.0670328164365607,1287.0,1228.0,1205.3625,1.0677285878729428,1.0187806572711529,0,0.5555555555555556,-12.5371623221481,262,316,68.47796949086451
Milwaukee,Horz,22-12,101.28636304335174,234,107.00810930177306,238,0.3470667853584286,240,22,12,14,6,14-6,0.3727468826113809,0.3641060856292112,0.3506076083160657,0.3727468826113809,0.3641060856292112,0.3506076083160657,0.8973109322992779,0.8375496232258698,102.96340327117808,106.9653539975608,102.96340327117808,106.9653539975608,101.07148203795154,107.37109912897112,83.78813582480004,95.20399200841274,0.187109833240089,2,0.1276636904709952,1542.0,1538.0,1469.825,1.0491044852278333,1.046383072814791,0,0.7,-6.270353927209902,143,4,71.8599735130035
Rhode Island,A10,9-22,97.06244785636162,312,102.7440819807102,146,0.3420443873383869,241,9,22,5,13,5-13,0.5019382184819441,0.4672433196168834,0.5302537669848507,0.5019382184819441,0.4672433196168834,0.5302537669848507,0.8750955337395788,0.8825161254424407,103.59287290735088,103.46078602578334,103.59287290735088,103.46078602578334,98.54202382739706,103.15003078836055,143.15110829384514,167.90300664100624,0.1377522902221505,1,-0.0809888242484629,1198.0,1300.0,1250.2125,0.9582370996930522,1.0398232300508912,0,0.2777777777777778,-15.884542415230374,319,334,67.1110492357551
Robert Morris,Horz,16-17,97.74982713529847,302,103.51508485097104,163,0.3409602232941091,242,16,17,10,10,10-10,0.3624013487818485,0.3912607598868183,0.3512086701617257,0.3624013487818485,0.3912607598868183,0.3512086701617257,0.9051867309232308,0.8626110573905487,102.04460111523194,107.63431097275952,102.04460111523194,107.63431097275952,98.4558922926883,103.24675443994748,87.01216318046995,98.8453895966623,0.187497509826954,2,-0.0318049797183092,1386.0,1340.0,1332.8249999999998,1.0398964605255756,1.005383302384034,0,0.5,-12.138929432135653,256,247,66.09191098089933
Fort Wayne,Horz,17-15,99.49764081250363,274,105.49351706840292,202,0.3378412921489881,243,17,15,9,11,9-11,0.3647505628597768,0.379280949405643,0.3515157813531973,0.3647505628597768,0.379280949405643,0.3515157813531973,0.9011335991278606,0.8547428749446774,102.55940871081236,107.7128254052612,102.55940871081236,107.7128254052612,99.46254643846058,107.7169115573508,82.3943811036824,85.86215617576461,0.3836467127109788,2,0.020978824583228,1436.0,1477.0,1394.9499999999998,1.0294275780493929,1.058819312520162,0,0.45,-10.16959717920774,215,133,68.8990484446504
Western Carolina,SC,18-16,101.02817524535423,240,107.19874340143764,242,0.3358644784465029,244,18,16,10,8,10-8,0.389677550697998,0.3127985910347754,0.4163445247694507,0.389677550697998,0.3127985910347754,0.4163445247694507,0.8951571332780048,0.8982186559942811,103.180051628021,106.56187442186334,103.180051628021,106.56187442186334,100.3739518246726,106.76480389307662,77.6497552923757,88.00715706181411,0.191558968903282,1,0.0459946726311997,1279.0,1303.0,1230.6625,1.0392776248565303,1.0587793160188108,0,0.5555555555555556,-9.769667983691187,203,80,67.4824647949622
Canisius,MAAC,10-20,101.14148530325303,238,107.36995276277447,245,0.3346473495934485,245,10,20,8,12,8-12,0.4056921568557086,0.5066899847755004,0.364972185007173,0.4056921568557086,0.5066899847755004,0.364972185007173,0.8920094955831324,0.8303657363583867,102.65500658397949,105.51875905533008,102.65500658397949,105.51875905533008,100.9954210462456,107.6729539660181,101.15089687486032,112.71428731581894,0.2236030241976993,2,-0.1189904787952367,1373.0,1405.0,1345.7375,1.020258408493484,1.0440371915028006,0,0.4,-15.027004909730872,303,359,67.53544946721425
Northern Illinois,MAC,13-19,99.71492406730898,270,106.02028664741184,214,0.330677219652104,246,14,18,9,9,9-9,0.4260098730840017,0.4510948498287684,0.3895567924954543,0.4260098730840017,0.4510948498287684,0.3895567924954543,0.8570169672045853,0.7895983264744959,104.01986386306982,106.3315365474949,104.01986386306982,106.3315365474949,102.39149056693958,105.5733667222634,93.14923378565042,103.999475780072,0.219753342205674,3,-0.0415668745241713,1347.0,1334.0,1263.525,1.0660651748085714,1.0557764982885185,0,0.5,-12.365078101335454,259,274,68.87787302111342
Idaho St.,BSky,11-21,101.14806672371908,237,107.58090761717511,254,0.3298056850807327,247,11,21,8,10,8-10,0.414034823179033,0.3795937379730511,0.4337038360041902,0.414034823179033,0.3795937379730511,0.4337038360041902,0.8900488341083167,0.8731781537185401,103.9607885849266,106.4617715801548,103.9607885849266,106.4617715801548,102.51862279989464,106.59664452241962,96.73179753004842,99.12183350815522,0.4302853715426917,1,-0.1025563065655835,1254.0,1286.0,1194.625,1.0497017892644136,1.076488437794287,0,0.4444444444444444,-15.526555821143646,313,350,65.11312228531325
USC Upstate,BSth,16-16,98.1966091644835,293,104.48816952251126,184,0.3286769853868848,248,16,16,10,8,10-8,0.4030253503319243,0.4376690303092042,0.3606206066912755,0.4030253503319243,0.4376690303092042,0.3606206066912755,0.8860682789290425,0.8202355043497885,103.10812447349748,105.99696589070594,103.10812447349748,105.99696589070594,97.09329822138608,101.8811747728178,94.35496875708814,109.77858632743946,0.1491710023443369,2,0.0475734996174481,1231.0,1228.0,1232.7374999999995,0.998590535292388,0.996156927164137,0,0.5555555555555556,-9.796751523161731,205,75,67.6844682272454
Winthrop,BSth,15-17,107.4446564657525,117,114.36544978573409,347,0.3278630795210009,249,15,17,10,8,10-8,0.4074864916252732,0.4656186751828365,0.3607097412984812,0.4074864916252732,0.4656186751828365,0.3607097412984812,0.882559735313588,0.8182680497383997,103.01636842556267,105.6913726368545,103.01636842556267,105.6913726368545,107.38804735749363,113.59228901832716,107.0459258506645,117.08581476730076,0.2628969743668476,2,0.013059221533987,1317.0,1307.0,1195.0875,1.10201135900091,1.0936437708535984,0,0.5555555555555556,-11.34585219536062,238,146,66.82185712798413
UMBC,AE,18-14,103.93546291974332,173,110.89852720617633,315,0.3217540063435579,250,18,14,8,8,8-8,0.3354913356604402,0.3336673431133979,0.3473106596756762,0.3354913356604402,0.3336673431133979,0.3473106596756762,0.9094224221324536,0.8926137808924696,100.29601293881304,107.3857699556911,100.29601293881304,107.3857699556911,102.79724757299088,111.64514846102657,98.22359419476736,95.2910795982298,0.5862702502787666,1,0.0293937635710296,1153.0,1173.0,1084.925,1.062746272783833,1.0811807267783489,0,0.5,-9.563792525949609,199,115,67.61023926327334
East Tennessee St.,SC,12-20,100.20173570383142,258,107.00258203580964,237,0.3196945834065622,251,12,20,8,10,8-10,0.389463928907165,0.3539156206006991,0.4181154543762985,0.389463928907165,0.3539156206006991,0.4181154543762985,0.9094572010613444,0.9205237555691976,103.12370143359138,106.98427433208477,103.12370143359138,106.98427433208477,100.6402212038105,105.78974163567416,0.0,0.0,0.0,0,-0.0926165740366878,1231.0,1243.0,1184.3375,1.0393996643693204,1.0495319113006216,0,0.4444444444444444,-15.325862472451512,305,344,65.82300680479018
North Alabama,ASun,18-15,102.36764381207414,211,109.3470188036818,285,0.3189738250226848,252,18,15,10,8,10-8,0.4129981545116674,0.374645103977401,0.416912125434026,0.4129981545116674,0.374645103977401,0.416912125434026,0.8711175029244018,0.8442647019736683,103.67162730472133,105.73694241630294,103.67162730472133,105.73694241630294,106.32578795922976,111.42020802782234,93.86386854716604,105.90859654912144,0.1996624561218175,3,0.1000693811791395,1352.0,1382.0,1240.1124999999995,1.0902236692235583,1.1144150228305902,0,0.5555555555555556,-7.932222087946157,171,17,68.44335856940599
Bellarmine,ASun,15-18,101.79996687468346,223,109.02378302501502,280,0.3125129392150212,253,15,18,9,9,9-9,0.4615879615838235,0.4498540194357107,0.4523323183417532,0.4615879615838235,0.4498540194357107,0.4523323183417532,0.8296883489552807,0.766766822668462,105.58773062480648,104.46830790502,105.58773062480648,104.46830790502,101.24949442089152,108.64209973416534,100.99488311293426,106.14442446050926,0.3607975346714239,6,0.0554002444314776,1171.0,1236.0,1136.5124999999996,1.0303450248017514,1.087537532583232,0,0.5,-10.21807624928204,218,58,61.92444423085857
Mount St. Mary's,MAAC,13-20,97.49683333100371,306,104.47462542431214,183,0.3111111425401565,254,13,20,8,12,8-12,0.3922301040583065,0.4065693933478783,0.3672931714327991,0.3922301040583065,0.4065693933478783,0.3672931714327991,0.8867261078079269,0.8443191238778216,101.88736955823074,105.41296077542988,101.88736955823074,105.41296077542988,97.92510027507844,105.2513819980928,94.02215406237744,101.94503716985388,0.2828458261026045,3,-0.0522128948960406,1276.0,1350.0,1305.6375,0.9773003609347924,1.03397765459402,0,0.4,-14.410210718032282,297,291,65.71371877492012
Sacramento St.,BSky,14-18,101.403482391175,230,108.7402324476832,273,0.3093145520513674,255,14,18,7,11,7-11,0.4547421459867795,0.4818625160539312,0.435949757799899,0.4547421459867795,0.4818625160539312,0.435949757799899,0.869627402167695,0.8219579084223103,104.439974317242,104.725765181789,104.439974317242,104.725765181789,99.36038628935006,107.9379104619555,92.86048840399052,96.75813775431008,0.3839451566460519,1,0.0528434995066068,1177.0,1215.0,1137.325,1.034884487723386,1.0682962213966984,0,0.3888888888888889,-11.74496173141267,248,63,62.18787811368514
UTSA,CUSA,10-22,102.1039647447461,221,109.5429625850414,292,0.3081589342445269,256,10,22,4,16,4-16,0.5151005387185417,0.3327650704727973,0.6206822208300092,0.5151005387185417,0.3327650704727973,0.6206822208300092,0.827492330158133,0.8938572358489548,105.09973054818724,102.79960166449852,105.09973054818724,102.79960166449852,102.5888091100471,109.76889872861447,117.31730901817178,126.2202688272335,0.3012859518906108,7,-0.0470253547080031,1372.0,1597.0,1395.7875,0.9829576493556504,1.144156972318494,0,0.2,-14.021971736905028,289,283,68.99718377044726
Niagara,MAAC,16-15,100.32071263001149,254,107.66985220639276,256,0.3072472046239389,257,16,15,10,10,10-10,0.3794583976896611,0.3587421676149555,0.3676747115121959,0.3794583976896611,0.3587421676149555,0.3676747115121959,0.8952495470103783,0.8659539227814014,101.58675076172712,105.75135528441136,101.58675076172712,105.75135528441136,99.8391028820355,107.26145499976973,92.31343018802718,108.10511327697134,0.1399126729859547,2,0.0574290464764242,1294.0,1323.0,1281.4249999999995,1.0098132937940183,1.0324443490645183,0,0.5,-10.081360497093824,212,55,62.856695000249545
Dartmouth,Ivy,10-18,99.2951881792418,277,106.83873909873776,234,0.3010990077325697,258,10,18,6,8,6-8,0.4407964824955538,0.3486940655598826,0.5328988994312253,0.4407964824955538,0.3486940655598826,0.5328988994312253,0.8858239359881747,0.9194770383472608,102.7677513772454,104.02688592848904,102.7677513772454,104.02688592848904,104.64917094266654,107.712654599557,0.0,0.0,0.0,0,-0.037919002280975,1033.0,1082.0,998.95,1.0340857900795837,1.0831372941588668,0,0.4285714285714285,-12.940949478178082,271,261,68.61485286407249
UT Rio Grande Valley,WAC,15-17,102.2676136634652,213,110.0399975919834,300,0.3010327042383074,259,15,17,5,12,5-12,0.4486320160320847,0.2864000053655793,0.5733479165613174,0.4486320160320847,0.2864000053655793,0.5733479165613174,0.8585529244548066,0.8776881381887008,104.59310751859309,103.99403820815532,104.59310751859309,103.99403820815532,101.30963223309462,107.29791801731378,83.7598645705565,103.96315192286468,0.0769200237267732,2,0.0500493245261663,1239.0,1336.0,1250.1124999999995,0.991110800027998,1.0687038166565013,0,0.2941176470588235,-10.4153627724866,225,67,72.49408957006526
Alcorn St.,SWAC,18-14,100.2177114973904,256,107.84024075704605,260,0.300899461450627,260,18,14,15,3,15-3,0.3964879145569234,0.6646833035934265,0.1987706830216828,0.3964879145569234,0.6646833035934265,0.1987706830216828,0.8544922746682581,0.713433996233145,99.25852758114344,103.82775272873936,99.25852758114344,103.82775272873936,102.36734828892769,108.77283712642786,89.43605649216578,108.78122528449924,0.0951882272433719,4,0.1167197876007098,1329.0,1225.0,1248.4625,1.0645093464961903,0.9812068844678954,0,0.8333333333333334,-7.102174445543174,156,10,67.20797890233015
Southeastern Louisiana,Slnd,18-14,102.57407781922277,206,110.37961136490748,306,0.3008166275087548,261,18,14,12,6,12-6,0.3265907554836095,0.4759639322149607,0.2269498084659663,0.3265907554836095,0.4759639322149607,0.2269498084659663,0.9012062611295802,0.8128973499264576,102.1271343584407,108.42483152790132,102.1271343584407,108.42483152790132,101.8756927607302,111.14647754126564,106.71523559517163,109.92810767857172,0.4155373305481727,2,0.0329514114987972,1412.0,1362.0,1287.45,1.0967416210338266,1.05790516136549,0,0.6666666666666666,-9.31390360295869,194,107,68.66942534681534
SIU Edwardsville,OVC,19-14,98.77472846738486,284,106.3331144585865,222,0.2998626198825627,262,19,14,9,9,9-9,0.2859644060214587,0.3539325390823994,0.2412267460910577,0.2859644060214587,0.3539325390823994,0.2412267460910577,0.9340034677397848,0.8942007989487746,100.89652206058378,108.8992804458096,100.89652206058378,108.8992804458096,97.65336934737248,107.88322780169364,101.27223450685896,116.15004035102054,0.1713185642490289,1,0.0244833221285102,1328.0,1316.0,1279.3749999999998,1.038006839276991,1.028627259404006,0,0.5,-10.516436852893364,229,128,69.04207520187155
Louisville,ACC,4-28,101.24486763848576,235,109.37183497129809,286,0.2915369788738546,263,4,28,2,18,2-18,0.6594251127062027,0.5673520883762622,0.7169235127059259,0.6594251127062027,0.5673520883762622,0.7169235127059259,0.7505611186672803,0.7936991451743268,108.35521711857297,101.08400255765751,108.35521711857297,101.08400255765751,101.53170228746038,108.752281429381,121.12289813341168,130.28298187415143,0.3018747696865666,11,-0.0962356065736514,1293.0,1535.0,1325.5500000000002,0.9754441552563086,1.158009882690204,0,0.1,-16.824342473608052,337,346,66.45184836064166
Fairleigh Dickinson,NEC,21-16,106.1274276040314,136,114.67923627748485,350,0.2908555865855636,264,21,16,10,6,10-6,0.263853391040136,0.3046398179706163,0.1617990825903711,0.263853391040136,0.3046398179706163,0.1617990825903711,0.9235239154706176,0.9165839653638596,97.46582258569995,107.68372943359122,97.46582258569995,107.68372943359122,106.67458798851916,118.5412726807919,103.19157968636613,94.2231689395926,0.7399277831086787,3,-0.0168631289641311,1252.0,1193.0,1117.4999999999998,1.120357941834452,1.067561521252797,0,0.625,-12.193570358983385,257,208,68.62304987906087
California,P12,3-29,95.82610880290336,328,103.5963338592412,165,0.2897460498270325,265,3,29,2,18,2-18,0.6957183660413959,0.5554588071999618,0.7670707794394513,0.6957183660413959,0.5554588071999618,0.7670707794394513,0.720830754419872,0.8299490676766079,108.07290320933764,98.9462265541397,108.07290320933764,98.9462265541397,98.44961526147284,103.58396475359594,97.30005610611148,105.48723125622296,0.2831095704081017,10,-0.0967070669656421,1164.0,1459.0,1302.6125,0.8935888454931916,1.1200568089128575,0,0.1,-16.698399557581002,334,347,63.29064005267253
Lafayette,Pat,11-23,94.65497898023162,335,102.41311928798436,139,0.2878338301996017,266,11,23,7,11,7-11,0.4149490448736768,0.5582979834284572,0.3117417791767886,0.4149490448736768,0.5582979834284572,0.3117417791767886,0.8734852811693932,0.7847249695079969,102.95119137915786,106.37695892304043,102.95119137915786,106.37695892304043,90.61263445219726,101.74564913462544,95.38017263859338,93.6152455222726,0.5534922372264828,2,-0.0745026183337033,1100.0,1131.0,1164.475,0.9446317009811288,0.9712531398269604,0,0.3888888888888889,-16.564691712634307,332,328,62.86661077672709
Fairfield,MAAC,13-18,98.00654388825052,297,106.16223203045992,216,0.2851121862641875,267,13,18,9,11,9-11,0.381908512981007,0.4231291557111244,0.3698634006391588,0.381908512981007,0.4231291557111244,0.3698634006391588,0.8961493877557083,0.8498346460182402,101.08904492683816,105.11861121423152,101.08904492683816,105.11861121423152,97.32169254552974,103.75236675971712,104.13309501310384,94.89525624292268,0.7442745194610352,2,-0.0163415954484884,1307.0,1309.0,1312.6750000000002,0.9956767669072694,0.997200373283562,0,0.45,-13.11896903173738,276,206,64.86655382502678
Southeast Missouri St.,OVC,19-17,99.41360766742709,275,107.8142587150663,259,0.2823386525682506,268,19,17,10,8,10-8,0.3164481428524766,0.421765408575757,0.243153087381554,0.3164481428524766,0.421765408575757,0.243153087381554,0.9193026742394425,0.8528919573044782,100.86630359807268,107.77230470571764,100.86630359807268,107.77230470571764,100.43943261476583,111.20342981596028,105.89826089839516,110.72651030359684,0.3745558099962319,2,0.0280285397998206,1465.0,1443.0,1372.4625,1.0674244287184531,1.0513948468537393,0,0.5555555555555556,-11.65462699563169,246,123,72.01229226323532
Miami OH,MAC,12-20,102.16663104429304,217,110.90628382510268,316,0.2801081884431392,269,12,20,6,12,6-12,0.4044961296187409,0.3659720259722044,0.4138503022763689,0.4044961296187409,0.3659720259722044,0.4138503022763689,0.8865231596019439,0.8841875901566231,104.65534470480236,107.18708153538178,104.65534470480236,107.18708153538178,100.53534264456133,107.84608508724143,134.35877102504685,154.5869367800877,0.1662009669339548,2,-0.0700105868768255,1288.0,1323.0,1231.4749999999997,1.0459002415802192,1.074321443797073,0,0.3333333333333333,-14.447039108750062,298,322,66.65315157480629
